Detected kernel version 5.4.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
The `load_in_4bit` and `load_in_8bit` arguments are deprecated and will be removed in the future versions. Please, pass a `BitsAndBytesConfig` object in `quantization_config` argument instead.
/home/chunhui/miniconda3/envs/world_model/lib/python3.8/site-packages/torch/_utils.py:776: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run
python -m bitsandbytes
 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /home/chunhui/.local/lib/python3.8/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /home/chunhui/miniconda3/envs/world_model/lib/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.6
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /home/chunhui/.local/lib/python3.8/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
trainable params: 3670016 || all params: 6054552800 || trainable%: 0.060615806339982696
EWCLoRAModel(
  (model): PeftModelForCausalLM(
    (base_model): LoraModel(
      (model): GPTJForCausalLM(
        (transformer): GPTJModel(
          (wte): Embedding(50400, 4096)
          (drop): Dropout(p=0.0, inplace=False)
          (h): ModuleList(
            (0-27): 28 x GPTJBlock(
              (ln_1): LayerNorm((4096,), eps=1e-05, elementwise_affine=True)
              (attn): GPTJAttention(
                (attn_dropout): Dropout(p=0.0, inplace=False)
                (resid_dropout): Dropout(p=0.0, inplace=False)
                (k_proj): Linear8bitLt(in_features=4096, out_features=4096, bias=False)
                (v_proj): Linear8bitLt(
                  in_features=4096, out_features=4096, bias=False
                  (lora_dropout): ModuleDict(
                    (default): Dropout(p=0.1, inplace=False)
                  )
                  (lora_A): ModuleDict(
                    (default): Linear(in_features=4096, out_features=8, bias=False)
                  )
                  (lora_B): ModuleDict(
                    (default): Linear(in_features=8, out_features=4096, bias=False)
                  )
                  (lora_embedding_A): ParameterDict()
                  (lora_embedding_B): ParameterDict()
                )
                (q_proj): Linear8bitLt(
                  in_features=4096, out_features=4096, bias=False
                  (lora_dropout): ModuleDict(
                    (default): Dropout(p=0.1, inplace=False)
                  )
                  (lora_A): ModuleDict(
                    (default): Linear(in_features=4096, out_features=8, bias=False)
                  )
                  (lora_B): ModuleDict(
                    (default): Linear(in_features=8, out_features=4096, bias=False)
                  )
                  (lora_embedding_A): ParameterDict()
                  (lora_embedding_B): ParameterDict()
                )
                (out_proj): Linear8bitLt(in_features=4096, out_features=4096, bias=False)
              )
              (mlp): GPTJMLP(
                (fc_in): Linear8bitLt(in_features=4096, out_features=16384, bias=True)
                (fc_out): Linear8bitLt(in_features=16384, out_features=4096, bias=True)
                (act): NewGELUActivation()
                (dropout): Dropout(p=0.0, inplace=False)
              )
            )
          )
          (ln_f): LayerNorm((4096,), eps=1e-05, elementwise_affine=True)
        )
        (lm_head): Linear(in_features=4096, out_features=50400, bias=True)
      )
    )
  )
)
  0%|          | 0/266 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`...
Epoch 3 - Loss: 0.1295, CE Loss: 0.1295:  68%|██████▊   | 180/266 [1:04:57<30:56, 21.59s/it][A

Epoch 3 - Loss: 0.2302, CE Loss: 0.2302:  68%|██████▊   | 180/266 [1:05:03<30:56, 21.59s/it][A

Epoch 3 - Loss: 0.2049, CE Loss: 0.2049:  68%|██████▊   | 180/266 [1:05:08<30:56, 21.59s/it][A

Epoch 3 - Loss: 0.2049, CE Loss: 0.2049:  68%|██████▊   | 181/266 [1:05:12<30:38, 21.63s/it][A

Epoch 3 - Loss: 0.4361, CE Loss: 0.4361:  68%|██████▊   | 181/266 [1:05:14<30:38, 21.63s/it][A

Epoch 3 - Loss: 0.2846, CE Loss: 0.2846:  68%|██████▊   | 181/266 [1:05:19<30:38, 21.63s/it][A

Epoch 3 - Loss: 0.2293, CE Loss: 0.2293:  68%|██████▊   | 181/266 [1:05:24<30:38, 21.63s/it][A

Epoch 3 - Loss: 0.1990, CE Loss: 0.1990:  68%|██████▊   | 181/266 [1:05:30<30:38, 21.63s/it][A

Epoch 3 - Loss: 0.1990, CE Loss: 0.1990:  68%|██████▊   | 182/266 [1:05:34<30:15, 21.61s/it][A

Epoch 3 - Loss: 0.1715, CE Loss: 0.1715:  68%|██████▊   | 182/266 [1:05:35<30:15, 21.61s/it][A

Epoch 3 - Loss: 0.2607, CE Loss: 0.2607:  68%|██████▊   | 182/266 [1:05:41<30:15, 21.61s/it][A

Epoch 3 - Loss: 0.4728, CE Loss: 0.4728:  68%|██████▊   | 182/266 [1:05:46<30:15, 21.61s/it][A

Epoch 3 - Loss: 0.2019, CE Loss: 0.2019:  68%|██████▊   | 182/266 [1:05:51<30:15, 21.61s/it][A

Epoch 3 - Loss: 0.2019, CE Loss: 0.2019:  69%|██████▉   | 183/266 [1:05:56<29:54, 21.62s/it][A

Epoch 3 - Loss: 0.1031, CE Loss: 0.1031:  69%|██████▉   | 183/266 [1:05:57<29:54, 21.62s/it][A

Epoch 3 - Loss: 0.1198, CE Loss: 0.1198:  69%|██████▉   | 183/266 [1:06:02<29:54, 21.62s/it][A

Epoch 3 - Loss: 0.1148, CE Loss: 0.1148:  69%|██████▉   | 183/266 [1:06:08<29:54, 21.62s/it][A

Epoch 3 - Loss: 0.2240, CE Loss: 0.2240:  69%|██████▉   | 183/266 [1:06:13<29:54, 21.62s/it][A

Epoch 3 - Loss: 0.2240, CE Loss: 0.2240:  69%|██████▉   | 184/266 [1:06:17<29:32, 21.61s/it][A

Epoch 3 - Loss: 0.0539, CE Loss: 0.0539:  69%|██████▉   | 184/266 [1:06:18<29:32, 21.61s/it][A

Epoch 3 - Loss: 0.1705, CE Loss: 0.1705:  69%|██████▉   | 184/266 [1:06:24<29:32, 21.61s/it][A

Epoch 3 - Loss: 0.0895, CE Loss: 0.0895:  69%|██████▉   | 184/266 [1:06:29<29:32, 21.61s/it][A

Epoch 3 - Loss: 0.0699, CE Loss: 0.0699:  69%|██████▉   | 184/266 [1:06:35<29:32, 21.61s/it][A

Epoch 3 - Loss: 0.0699, CE Loss: 0.0699:  70%|██████▉   | 185/266 [1:06:39<29:12, 21.64s/it][A

Epoch 3 - Loss: 0.2178, CE Loss: 0.2178:  70%|██████▉   | 185/266 [1:06:40<29:12, 21.64s/it][A

Epoch 3 - Loss: 0.0320, CE Loss: 0.0320:  70%|██████▉   | 185/266 [1:06:46<29:12, 21.64s/it][A

Epoch 3 - Loss: 0.1130, CE Loss: 0.1130:  70%|██████▉   | 185/266 [1:06:51<29:12, 21.64s/it][A

Epoch 3 - Loss: 0.3356, CE Loss: 0.3356:  70%|██████▉   | 185/266 [1:06:56<29:12, 21.64s/it][A

Epoch 3 - Loss: 0.3356, CE Loss: 0.3356:  70%|██████▉   | 186/266 [1:07:00<28:51, 21.64s/it][A

Epoch 3 - Loss: 0.3431, CE Loss: 0.3431:  70%|██████▉   | 186/266 [1:07:02<28:51, 21.64s/it][A

Epoch 3 - Loss: 0.3137, CE Loss: 0.3137:  70%|██████▉   | 186/266 [1:07:07<28:51, 21.64s/it][A

Epoch 3 - Loss: 0.1884, CE Loss: 0.1884:  70%|██████▉   | 186/266 [1:07:13<28:51, 21.64s/it][A

Epoch 3 - Loss: 0.3463, CE Loss: 0.3463:  70%|██████▉   | 186/266 [1:07:18<28:51, 21.64s/it][A

Epoch 3 - Loss: 0.3463, CE Loss: 0.3463:  70%|███████   | 187/266 [1:07:22<28:31, 21.67s/it][A

Epoch 3 - Loss: 0.2230, CE Loss: 0.2230:  70%|███████   | 187/266 [1:07:24<28:31, 21.67s/it][A

Epoch 3 - Loss: 0.6704, CE Loss: 0.6704:  70%|███████   | 187/266 [1:07:29<28:31, 21.67s/it][A

Epoch 3 - Loss: 0.2317, CE Loss: 0.2317:  70%|███████   | 187/266 [1:07:34<28:31, 21.67s/it][A

Epoch 3 - Loss: 0.1691, CE Loss: 0.1691:  70%|███████   | 187/266 [1:07:40<28:31, 21.67s/it][A

Epoch 3 - Loss: 0.1691, CE Loss: 0.1691:  71%|███████   | 188/266 [1:07:44<28:09, 21.66s/it][A

Epoch 3 - Loss: 0.2517, CE Loss: 0.2517:  71%|███████   | 188/266 [1:07:45<28:09, 21.66s/it][A

Epoch 3 - Loss: 0.3907, CE Loss: 0.3907:  71%|███████   | 188/266 [1:07:51<28:09, 21.66s/it][A

Epoch 3 - Loss: 0.1180, CE Loss: 0.1180:  71%|███████   | 188/266 [1:07:56<28:09, 21.66s/it][A

Epoch 3 - Loss: 0.0664, CE Loss: 0.0664:  71%|███████   | 188/266 [1:08:01<28:09, 21.66s/it][A

Epoch 3 - Loss: 0.0664, CE Loss: 0.0664:  71%|███████   | 189/266 [1:08:05<27:48, 21.67s/it][A

Epoch 3 - Loss: 0.1500, CE Loss: 0.1500:  71%|███████   | 189/266 [1:08:07<27:48, 21.67s/it][A

Epoch 3 - Loss: 0.1634, CE Loss: 0.1634:  71%|███████   | 189/266 [1:08:12<27:48, 21.67s/it][A

Epoch 3 - Loss: 0.3855, CE Loss: 0.3855:  71%|███████   | 189/266 [1:08:18<27:48, 21.67s/it][A

Epoch 3 - Loss: 0.2459, CE Loss: 0.2459:  71%|███████   | 189/266 [1:08:23<27:48, 21.67s/it][A

Epoch 3 - Loss: 0.2459, CE Loss: 0.2459:  71%|███████▏  | 190/266 [1:08:27<27:26, 21.66s/it][A

Epoch 3 - Loss: 0.2727, CE Loss: 0.2727:  71%|███████▏  | 190/266 [1:08:28<27:26, 21.66s/it][A

Epoch 3 - Loss: 0.4129, CE Loss: 0.4129:  71%|███████▏  | 190/266 [1:08:34<27:26, 21.66s/it][A

Epoch 3 - Loss: 0.0621, CE Loss: 0.0621:  71%|███████▏  | 190/266 [1:08:39<27:26, 21.66s/it][A

Epoch 3 - Loss: 0.3883, CE Loss: 0.3883:  71%|███████▏  | 190/266 [1:08:45<27:26, 21.66s/it][A

Epoch 3 - Loss: 0.3883, CE Loss: 0.3883:  72%|███████▏  | 191/266 [1:08:49<27:02, 21.64s/it][A

Epoch 3 - Loss: 0.1414, CE Loss: 0.1414:  72%|███████▏  | 191/266 [1:08:50<27:02, 21.64s/it][A

Epoch 3 - Loss: 0.2068, CE Loss: 0.2068:  72%|███████▏  | 191/266 [1:08:56<27:02, 21.64s/it][A

Epoch 3 - Loss: 0.2358, CE Loss: 0.2358:  72%|███████▏  | 191/266 [1:09:01<27:02, 21.64s/it][A

Epoch 3 - Loss: 0.1293, CE Loss: 0.1293:  72%|███████▏  | 191/266 [1:09:06<27:02, 21.64s/it][A

Epoch 3 - Loss: 0.1293, CE Loss: 0.1293:  72%|███████▏  | 192/266 [1:09:10<26:39, 21.62s/it][A

Epoch 3 - Loss: 0.3071, CE Loss: 0.3071:  72%|███████▏  | 192/266 [1:09:12<26:39, 21.62s/it][A

Epoch 3 - Loss: 0.1583, CE Loss: 0.1583:  72%|███████▏  | 192/266 [1:09:17<26:39, 21.62s/it][A

Epoch 3 - Loss: 0.3582, CE Loss: 0.3582:  72%|███████▏  | 192/266 [1:09:22<26:39, 21.62s/it][A

Epoch 3 - Loss: 0.1839, CE Loss: 0.1839:  72%|███████▏  | 192/266 [1:09:28<26:39, 21.62s/it][A

Epoch 3 - Loss: 0.1839, CE Loss: 0.1839:  73%|███████▎  | 193/266 [1:09:32<26:16, 21.60s/it][A

Epoch 3 - Loss: 0.2829, CE Loss: 0.2829:  73%|███████▎  | 193/266 [1:09:33<26:16, 21.60s/it][A

Epoch 3 - Loss: 0.1845, CE Loss: 0.1845:  73%|███████▎  | 193/266 [1:09:39<26:16, 21.60s/it][A

Epoch 3 - Loss: 0.6078, CE Loss: 0.6078:  73%|███████▎  | 193/266 [1:09:44<26:16, 21.60s/it][A

Epoch 3 - Loss: 0.1332, CE Loss: 0.1332:  73%|███████▎  | 193/266 [1:09:49<26:16, 21.60s/it][A

Epoch 3 - Loss: 0.1332, CE Loss: 0.1332:  73%|███████▎  | 194/266 [1:09:53<25:54, 21.59s/it][A

Epoch 3 - Loss: 0.1997, CE Loss: 0.1997:  73%|███████▎  | 194/266 [1:09:55<25:54, 21.59s/it][A

Epoch 3 - Loss: 0.2109, CE Loss: 0.2109:  73%|███████▎  | 194/266 [1:10:00<25:54, 21.59s/it][A

Epoch 3 - Loss: 0.1971, CE Loss: 0.1971:  73%|███████▎  | 194/266 [1:10:06<25:54, 21.59s/it][A

Epoch 3 - Loss: 0.5233, CE Loss: 0.5233:  73%|███████▎  | 194/266 [1:10:11<25:54, 21.59s/it][A

Epoch 3 - Loss: 0.5233, CE Loss: 0.5233:  73%|███████▎  | 195/266 [1:10:15<25:33, 21.59s/it][A

Epoch 3 - Loss: 0.1319, CE Loss: 0.1319:  73%|███████▎  | 195/266 [1:10:16<25:33, 21.59s/it][A

Epoch 3 - Loss: 0.1997, CE Loss: 0.1997:  73%|███████▎  | 195/266 [1:10:22<25:33, 21.59s/it][A

Epoch 3 - Loss: 0.1402, CE Loss: 0.1402:  73%|███████▎  | 195/266 [1:10:27<25:33, 21.59s/it][A

Epoch 3 - Loss: 0.0923, CE Loss: 0.0923:  73%|███████▎  | 195/266 [1:10:33<25:33, 21.59s/it][A

Epoch 3 - Loss: 0.0923, CE Loss: 0.0923:  74%|███████▎  | 196/266 [1:10:37<25:12, 21.61s/it][A

Epoch 3 - Loss: 0.0990, CE Loss: 0.0990:  74%|███████▎  | 196/266 [1:10:38<25:12, 21.61s/it][A

Epoch 3 - Loss: 0.1402, CE Loss: 0.1402:  74%|███████▎  | 196/266 [1:10:43<25:12, 21.61s/it][A

Epoch 3 - Loss: 0.2541, CE Loss: 0.2541:  74%|███████▎  | 196/266 [1:10:49<25:12, 21.61s/it][A

Epoch 3 - Loss: 0.2242, CE Loss: 0.2242:  74%|███████▎  | 196/266 [1:10:54<25:12, 21.61s/it][A

Epoch 3 - Loss: 0.2242, CE Loss: 0.2242:  74%|███████▍  | 197/266 [1:10:58<24:49, 21.59s/it][A

Epoch 3 - Loss: 0.1505, CE Loss: 0.1505:  74%|███████▍  | 197/266 [1:11:00<24:49, 21.59s/it][A

Epoch 3 - Loss: 0.2793, CE Loss: 0.2793:  74%|███████▍  | 197/266 [1:11:05<24:49, 21.59s/it][A

Epoch 3 - Loss: 0.0479, CE Loss: 0.0479:  74%|███████▍  | 197/266 [1:11:10<24:49, 21.59s/it][A

Epoch 3 - Loss: 0.3545, CE Loss: 0.3545:  74%|███████▍  | 197/266 [1:11:16<24:49, 21.59s/it][A

Epoch 3 - Loss: 0.3545, CE Loss: 0.3545:  74%|███████▍  | 198/266 [1:11:20<24:30, 21.62s/it][A

Epoch 3 - Loss: 0.5103, CE Loss: 0.5103:  74%|███████▍  | 198/266 [1:11:21<24:30, 21.62s/it][A

Epoch 3 - Loss: 0.2332, CE Loss: 0.2332:  74%|███████▍  | 198/266 [1:11:27<24:30, 21.62s/it][A

Epoch 3 - Loss: 0.2553, CE Loss: 0.2553:  74%|███████▍  | 198/266 [1:11:32<24:30, 21.62s/it][A

Epoch 3 - Loss: 0.5139, CE Loss: 0.5139:  74%|███████▍  | 198/266 [1:11:37<24:30, 21.62s/it][A

Epoch 3 - Loss: 0.5139, CE Loss: 0.5139:  75%|███████▍  | 199/266 [1:11:41<24:06, 21.59s/it][A

Epoch 3 - Loss: 0.3654, CE Loss: 0.3654:  75%|███████▍  | 199/266 [1:11:43<24:06, 21.59s/it][A

Epoch 3 - Loss: 0.2390, CE Loss: 0.2390:  75%|███████▍  | 199/266 [1:11:48<24:06, 21.59s/it][A

Epoch 3 - Loss: 0.3401, CE Loss: 0.3401:  75%|███████▍  | 199/266 [1:11:54<24:06, 21.59s/it][A

Epoch 3 - Loss: 0.0820, CE Loss: 0.0820:  75%|███████▍  | 199/266 [1:11:59<24:06, 21.59s/it][A

Epoch 3 - Loss: 0.0820, CE Loss: 0.0820:  75%|███████▌  | 200/266 [1:12:03<23:44, 21.59s/it][A

Epoch 3 - Loss: 0.4843, CE Loss: 0.4843:  75%|███████▌  | 200/266 [1:12:04<23:44, 21.59s/it][A

Epoch 3 - Loss: 0.1191, CE Loss: 0.1191:  75%|███████▌  | 200/266 [1:12:10<23:44, 21.59s/it][A

Epoch 3 - Loss: 0.2692, CE Loss: 0.2692:  75%|███████▌  | 200/266 [1:12:15<23:44, 21.59s/it][A

Epoch 3 - Loss: 0.1673, CE Loss: 0.1673:  75%|███████▌  | 200/266 [1:12:21<23:44, 21.59s/it][A

Epoch 3 - Loss: 0.1673, CE Loss: 0.1673:  76%|███████▌  | 201/266 [1:12:25<23:23, 21.59s/it][A

Epoch 3 - Loss: 0.1597, CE Loss: 0.1597:  76%|███████▌  | 201/266 [1:12:26<23:23, 21.59s/it][A

Epoch 3 - Loss: 0.3397, CE Loss: 0.3397:  76%|███████▌  | 201/266 [1:12:31<23:23, 21.59s/it][A

Epoch 3 - Loss: 0.1970, CE Loss: 0.1970:  76%|███████▌  | 201/266 [1:12:37<23:23, 21.59s/it][A

Epoch 3 - Loss: 0.4066, CE Loss: 0.4066:  76%|███████▌  | 201/266 [1:12:42<23:23, 21.59s/it][A

Epoch 3 - Loss: 0.4066, CE Loss: 0.4066:  76%|███████▌  | 202/266 [1:12:46<23:02, 21.60s/it][A

Epoch 3 - Loss: 0.0217, CE Loss: 0.0217:  76%|███████▌  | 202/266 [1:12:48<23:02, 21.60s/it][A

Epoch 3 - Loss: 0.2754, CE Loss: 0.2754:  76%|███████▌  | 202/266 [1:12:53<23:02, 21.60s/it][A

Epoch 3 - Loss: 0.1189, CE Loss: 0.1189:  76%|███████▌  | 202/266 [1:12:58<23:02, 21.60s/it][A

Epoch 3 - Loss: 0.2699, CE Loss: 0.2699:  76%|███████▌  | 202/266 [1:13:04<23:02, 21.60s/it][A

Epoch 3 - Loss: 0.2699, CE Loss: 0.2699:  76%|███████▋  | 203/266 [1:13:08<22:40, 21.59s/it][A

Epoch 3 - Loss: 0.1714, CE Loss: 0.1714:  76%|███████▋  | 203/266 [1:13:09<22:40, 21.59s/it][A

Epoch 3 - Loss: 0.0189, CE Loss: 0.0189:  76%|███████▋  | 203/266 [1:13:15<22:40, 21.59s/it][A

Epoch 3 - Loss: 0.0942, CE Loss: 0.0942:  76%|███████▋  | 203/266 [1:13:20<22:40, 21.59s/it][A

Epoch 3 - Loss: 0.1611, CE Loss: 0.1611:  76%|███████▋  | 203/266 [1:13:25<22:40, 21.59s/it][A

Epoch 3 - Loss: 0.1611, CE Loss: 0.1611:  77%|███████▋  | 204/266 [1:13:29<22:19, 21.60s/it][A

Epoch 3 - Loss: 0.1534, CE Loss: 0.1534:  77%|███████▋  | 204/266 [1:13:31<22:19, 21.60s/it][A

Epoch 3 - Loss: 0.2814, CE Loss: 0.2814:  77%|███████▋  | 204/266 [1:13:36<22:19, 21.60s/it][A

Epoch 3 - Loss: 0.5324, CE Loss: 0.5324:  77%|███████▋  | 204/266 [1:13:42<22:19, 21.60s/it][A

Epoch 3 - Loss: 0.1486, CE Loss: 0.1486:  77%|███████▋  | 204/266 [1:13:47<22:19, 21.60s/it][A

Epoch 3 - Loss: 0.1486, CE Loss: 0.1486:  77%|███████▋  | 205/266 [1:13:51<21:57, 21.60s/it][A

Epoch 3 - Loss: 0.4663, CE Loss: 0.4663:  77%|███████▋  | 205/266 [1:13:52<21:57, 21.60s/it][A

Epoch 3 - Loss: 0.2317, CE Loss: 0.2317:  77%|███████▋  | 205/266 [1:13:58<21:57, 21.60s/it][A

Epoch 3 - Loss: 0.2009, CE Loss: 0.2009:  77%|███████▋  | 205/266 [1:14:03<21:57, 21.60s/it][A

Epoch 3 - Loss: 0.1407, CE Loss: 0.1407:  77%|███████▋  | 205/266 [1:14:09<21:57, 21.60s/it][A

Epoch 3 - Loss: 0.1407, CE Loss: 0.1407:  77%|███████▋  | 206/266 [1:14:13<21:35, 21.59s/it][A

Epoch 3 - Loss: 0.0529, CE Loss: 0.0529:  77%|███████▋  | 206/266 [1:14:14<21:35, 21.59s/it][A

Epoch 3 - Loss: 0.1790, CE Loss: 0.1790:  77%|███████▋  | 206/266 [1:14:19<21:35, 21.59s/it][A

Epoch 3 - Loss: 0.1113, CE Loss: 0.1113:  77%|███████▋  | 206/266 [1:14:25<21:35, 21.59s/it][A

Epoch 3 - Loss: 0.2476, CE Loss: 0.2476:  77%|███████▋  | 206/266 [1:14:30<21:35, 21.59s/it][A

Epoch 3 - Loss: 0.2476, CE Loss: 0.2476:  78%|███████▊  | 207/266 [1:14:34<21:13, 21.58s/it][A

Epoch 3 - Loss: 0.1253, CE Loss: 0.1253:  78%|███████▊  | 207/266 [1:14:36<21:13, 21.58s/it][A

Epoch 3 - Loss: 0.2631, CE Loss: 0.2631:  78%|███████▊  | 207/266 [1:14:41<21:13, 21.58s/it][A

Epoch 3 - Loss: 0.0309, CE Loss: 0.0309:  78%|███████▊  | 207/266 [1:14:46<21:13, 21.58s/it][A

Epoch 3 - Loss: 0.4248, CE Loss: 0.4248:  78%|███████▊  | 207/266 [1:14:52<21:13, 21.58s/it][A

Epoch 3 - Loss: 0.4248, CE Loss: 0.4248:  78%|███████▊  | 208/266 [1:14:56<20:52, 21.60s/it][A

Epoch 3 - Loss: 0.2777, CE Loss: 0.2777:  78%|███████▊  | 208/266 [1:14:57<20:52, 21.60s/it][A

Epoch 3 - Loss: 0.2488, CE Loss: 0.2488:  78%|███████▊  | 208/266 [1:15:03<20:52, 21.60s/it][A

Epoch 3 - Loss: 0.4301, CE Loss: 0.4301:  78%|███████▊  | 208/266 [1:15:08<20:52, 21.60s/it][A

Epoch 3 - Loss: 0.2638, CE Loss: 0.2638:  78%|███████▊  | 208/266 [1:15:13<20:52, 21.60s/it][A

Epoch 3 - Loss: 0.2638, CE Loss: 0.2638:  79%|███████▊  | 209/266 [1:15:17<20:31, 21.60s/it][A

Epoch 3 - Loss: 0.6599, CE Loss: 0.6599:  79%|███████▊  | 209/266 [1:15:19<20:31, 21.60s/it][A

Epoch 3 - Loss: 0.1730, CE Loss: 0.1730:  79%|███████▊  | 209/266 [1:15:24<20:31, 21.60s/it][A

Epoch 3 - Loss: 0.1967, CE Loss: 0.1967:  79%|███████▊  | 209/266 [1:15:30<20:31, 21.60s/it][A

Epoch 3 - Loss: 0.2098, CE Loss: 0.2098:  79%|███████▊  | 209/266 [1:15:35<20:31, 21.60s/it][A

Epoch 3 - Loss: 0.2098, CE Loss: 0.2098:  79%|███████▉  | 210/266 [1:15:39<20:09, 21.59s/it][A

Epoch 3 - Loss: 0.3459, CE Loss: 0.3459:  79%|███████▉  | 210/266 [1:15:40<20:09, 21.59s/it][A

Epoch 3 - Loss: 0.5444, CE Loss: 0.5444:  79%|███████▉  | 210/266 [1:15:46<20:09, 21.59s/it][A

Epoch 3 - Loss: 0.1657, CE Loss: 0.1657:  79%|███████▉  | 210/266 [1:15:51<20:09, 21.59s/it][A

Epoch 3 - Loss: 0.4463, CE Loss: 0.4463:  79%|███████▉  | 210/266 [1:15:57<20:09, 21.59s/it][A

Epoch 3 - Loss: 0.4463, CE Loss: 0.4463:  79%|███████▉  | 211/266 [1:16:01<19:48, 21.62s/it][A

Epoch 3 - Loss: 0.2286, CE Loss: 0.2286:  79%|███████▉  | 211/266 [1:16:02<19:48, 21.62s/it][A

Epoch 3 - Loss: 0.0887, CE Loss: 0.0887:  79%|███████▉  | 211/266 [1:16:07<19:48, 21.62s/it][A

Epoch 3 - Loss: 0.0217, CE Loss: 0.0217:  79%|███████▉  | 211/266 [1:16:13<19:48, 21.62s/it][A

Epoch 3 - Loss: 0.0747, CE Loss: 0.0747:  79%|███████▉  | 211/266 [1:16:18<19:48, 21.62s/it][A

Epoch 3 - Loss: 0.0747, CE Loss: 0.0747:  80%|███████▉  | 212/266 [1:16:22<19:27, 21.62s/it][A

Epoch 3 - Loss: 0.4065, CE Loss: 0.4065:  80%|███████▉  | 212/266 [1:16:24<19:27, 21.62s/it][A

Epoch 3 - Loss: 0.1423, CE Loss: 0.1423:  80%|███████▉  | 212/266 [1:16:29<19:27, 21.62s/it][A

Epoch 3 - Loss: 0.1531, CE Loss: 0.1531:  80%|███████▉  | 212/266 [1:16:34<19:27, 21.62s/it][A

Epoch 3 - Loss: 0.2305, CE Loss: 0.2305:  80%|███████▉  | 212/266 [1:16:40<19:27, 21.62s/it][A

Epoch 3 - Loss: 0.2305, CE Loss: 0.2305:  80%|████████  | 213/266 [1:16:44<19:04, 21.60s/it][A

Epoch 3 - Loss: 0.0694, CE Loss: 0.0694:  80%|████████  | 213/266 [1:16:45<19:04, 21.60s/it][A

Epoch 3 - Loss: 0.0320, CE Loss: 0.0320:  80%|████████  | 213/266 [1:16:51<19:04, 21.60s/it][A

Epoch 3 - Loss: 0.1659, CE Loss: 0.1659:  80%|████████  | 213/266 [1:16:56<19:04, 21.60s/it][A

Epoch 3 - Loss: 0.1278, CE Loss: 0.1278:  80%|████████  | 213/266 [1:17:01<19:04, 21.60s/it][A

Epoch 3 - Loss: 0.1278, CE Loss: 0.1278:  80%|████████  | 214/266 [1:17:06<18:44, 21.63s/it][A

Epoch 3 - Loss: 0.1931, CE Loss: 0.1931:  80%|████████  | 214/266 [1:17:07<18:44, 21.63s/it][A

Epoch 3 - Loss: 0.2991, CE Loss: 0.2991:  80%|████████  | 214/266 [1:17:12<18:44, 21.63s/it][A

Epoch 3 - Loss: 0.2141, CE Loss: 0.2141:  80%|████████  | 214/266 [1:17:18<18:44, 21.63s/it][A

Epoch 3 - Loss: 0.0422, CE Loss: 0.0422:  80%|████████  | 214/266 [1:17:23<18:44, 21.63s/it][A

Epoch 3 - Loss: 0.0422, CE Loss: 0.0422:  81%|████████  | 215/266 [1:17:27<18:22, 21.62s/it][A

Epoch 3 - Loss: 0.1716, CE Loss: 0.1716:  81%|████████  | 215/266 [1:17:29<18:22, 21.62s/it][A

Epoch 3 - Loss: 0.2436, CE Loss: 0.2436:  81%|████████  | 215/266 [1:17:34<18:22, 21.62s/it][A

Epoch 3 - Loss: 0.0058, CE Loss: 0.0058:  81%|████████  | 215/266 [1:17:39<18:22, 21.62s/it][A

Epoch 3 - Loss: 0.0931, CE Loss: 0.0931:  81%|████████  | 215/266 [1:17:45<18:22, 21.62s/it][A

Epoch 3 - Loss: 0.0931, CE Loss: 0.0931:  81%|████████  | 216/266 [1:17:49<18:02, 21.64s/it][A

Epoch 3 - Loss: 0.5620, CE Loss: 0.5620:  81%|████████  | 216/266 [1:17:50<18:02, 21.64s/it][A

Epoch 3 - Loss: 0.1768, CE Loss: 0.1768:  81%|████████  | 216/266 [1:17:56<18:02, 21.64s/it][A

Epoch 3 - Loss: 0.1763, CE Loss: 0.1763:  81%|████████  | 216/266 [1:18:01<18:02, 21.64s/it][A

Epoch 3 - Loss: 0.0790, CE Loss: 0.0790:  81%|████████  | 216/266 [1:18:06<18:02, 21.64s/it][A

Epoch 3 - Loss: 0.0790, CE Loss: 0.0790:  82%|████████▏ | 217/266 [1:18:10<17:39, 21.62s/it][A

Epoch 3 - Loss: 0.1973, CE Loss: 0.1973:  82%|████████▏ | 217/266 [1:18:12<17:39, 21.62s/it][A

Epoch 3 - Loss: 0.0950, CE Loss: 0.0950:  82%|████████▏ | 217/266 [1:18:17<17:39, 21.62s/it][A

Epoch 3 - Loss: 0.1524, CE Loss: 0.1524:  82%|████████▏ | 217/266 [1:18:23<17:39, 21.62s/it][A

